title,authors,journal,pmid,page,url
The Economics of Cybersecurity.,Wirth A.,"{'name': 'Biomed Instrum Technol', 'year': 2017, 'citation': 'Biomed Instrum Technol. 2017 Sep 2;51(s6):52-59. doi: 10.2345/0899-8205-51.s6.52.'}",29161105,17,https://pubmed.ncbi.nlm.nih.gov/29161105/
Digital Forensic Analysis to Improve User Privacy on Android.,"Kim H, Shin Y, Kim S, Jo W, Kim M, Shon T.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 May 24;22(11):3971. doi: 10.3390/s22113971.'}",35684591,17,https://pubmed.ncbi.nlm.nih.gov/35684591/
Security enhanced multi-factor biometric authentication scheme using bio-hash function.,"Choi Y, Lee Y, Moon J, Won D.","{'name': 'PLoS One', 'year': 2017, 'citation': 'PLoS One. 2017 May 1;12(5):e0176250. doi: 10.1371/journal.pone.0176250. eCollection 2017.'}",28459867,17,https://pubmed.ncbi.nlm.nih.gov/28459867/
Realguard: A Lightweight Network Intrusion Detection System for IoT Gateways.,"Nguyen XH, Nguyen XD, Huynh HH, Le KH.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Jan 7;22(2):432. doi: 10.3390/s22020432.'}",35062393,17,https://pubmed.ncbi.nlm.nih.gov/35062393/
The cost of IT security.,McMillan M.,"{'name': 'Healthc Financ Manage', 'year': 2015, 'citation': 'Healthc Financ Manage. 2015 Apr;69(4):44-7.'}",26665523,18,https://pubmed.ncbi.nlm.nih.gov/26665523/
[Blockchain in health: Transforming security and clinical data management].,"Albiol-Perarnau M, Alarcón Belmonte I.","{'name': 'Aten Primaria', 'year': 2024, 'citation': 'Aten Primaria. 2024 May;56(5):102848. doi: 10.1016/j.aprim.2023.102848. Epub 2024 Jan 15.'}",38228052,18,https://pubmed.ncbi.nlm.nih.gov/38228052/
Design of Hack-Resistant Diabetes Devices and Disclosure of Their Cyber Safety.,Sackner-Bernstein J.,"{'name': 'J Diabetes Sci Technol', 'year': 2017, 'citation': 'J Diabetes Sci Technol. 2017 Mar;11(2):198-202. doi: 10.1177/1932296816678264. Epub 2016 Nov 11.'}",27837161,18,https://pubmed.ncbi.nlm.nih.gov/27837161/
Influence of cyber-attacks on longitudinal safety of connected and automated vehicles.,"Li Y, Tu Y, Fan Q, Dong C, Wang W.","{'name': 'Accid Anal Prev', 'year': 2018, 'citation': 'Accid Anal Prev. 2018 Dec;121:148-156. doi: 10.1016/j.aap.2018.09.016. Epub 2018 Sep 21.'}",30248530,18,https://pubmed.ncbi.nlm.nih.gov/30248530/
Enhancing Time-Frequency Analysis with Zero-Mean Preprocessing.,"Jin S, Johansson P, Kim H, Hong S.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Mar 23;22(7):2477. doi: 10.3390/s22072477.'}",35408092,18,https://pubmed.ncbi.nlm.nih.gov/35408092/
Automatically Attributing Mobile Threat Actors by Vectorized ATT&CK Matrix and Paired Indicator.,"Kim K, Shin Y, Lee J, Lee K.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Sep 29;21(19):6522. doi: 10.3390/s21196522.'}",34640841,18,https://pubmed.ncbi.nlm.nih.gov/34640841/
Enhancing infrastructure resilience through business continuity planning.,"Fisher R, Norman M, Klett M.","{'name': 'J Bus Contin Emer Plan', 'year': 2017, 'citation': 'J Bus Contin Emer Plan. 2017 Jan 1;11(2):163-73.'}",29256383,18,https://pubmed.ncbi.nlm.nih.gov/29256383/
How hospitals can protect themselves from cyber attack.,Owens B.,"{'name': 'CMAJ', 'year': 2020, 'citation': 'CMAJ. 2020 Jan 27;192(4):E101-E102. doi: 10.1503/cmaj.1095841.'}",31988158,18,https://pubmed.ncbi.nlm.nih.gov/31988158/
The Debate on the Moral Responsibilities of Online Service Providers.,"Taddeo M, Floridi L.","{'name': 'Sci Eng Ethics', 'year': 2016, 'citation': 'Sci Eng Ethics. 2016 Dec;22(6):1575-1603. doi: 10.1007/s11948-015-9734-1. Epub 2015 Nov 27.'}",26613596,18,https://pubmed.ncbi.nlm.nih.gov/26613596/
A cybersecurity nightmare.,Borg S.,"{'name': 'Sci Am', 'year': 2011, 'citation': 'Sci Am. 2011 Nov;305(5):14. doi: 10.1038/scientificamerican1111-14.'}",22125848,18,https://pubmed.ncbi.nlm.nih.gov/22125848/
A Machine Learning Approach for the NLP-Based Analysis of Cyber Threats and Vulnerabilities of the Healthcare Ecosystem.,"Silvestri S, Islam S, Papastergiou S, Tzagkarakis C, Ciampi M.","{'name': 'Sensors (Basel)', 'year': 2023, 'citation': 'Sensors (Basel). 2023 Jan 6;23(2):651. doi: 10.3390/s23020651.'}",36679446,19,https://pubmed.ncbi.nlm.nih.gov/36679446/
Applying cyber risk management to medical device design.,"Caruso RJ, Masters M.","{'name': 'Biomed Instrum Technol', 'year': 2014, 'citation': 'Biomed Instrum Technol. 2014 Spring;Suppl:32-7. doi: 10.2345/0899-8205-48.s1.32.'}",24848147,19,https://pubmed.ncbi.nlm.nih.gov/24848147/
Security-by-Experiment: Lessons from Responsible Deployment in Cyberspace.,"Pieters W, Hadžiosmanović D, Dechesne F.","{'name': 'Sci Eng Ethics', 'year': 2016, 'citation': 'Sci Eng Ethics. 2016 Jun;22(3):831-50. doi: 10.1007/s11948-015-9648-y. Epub 2015 Apr 21.'}",25896029,19,https://pubmed.ncbi.nlm.nih.gov/25896029/
Enterprise Cybersecurity: Building a Successful Defense Program.,"Reagin MJ, Gentry MV.","{'name': 'Front Health Serv Manage', 'year': 2018, 'citation': 'Front Health Serv Manage. 2018 Fall;35(1):13-22. doi: 10.1097/HAP.0000000000000037.'}",30124510,19,https://pubmed.ncbi.nlm.nih.gov/30124510/
Privacy-preserving cancer type prediction with homomorphic encryption.,"Sarkar E, Chielle E, Gursoy G, Chen L, Gerstein M, Maniatakos M.","{'name': 'Sci Rep', 'year': 2023, 'citation': 'Sci Rep. 2023 Jan 30;13(1):1661. doi: 10.1038/s41598-023-28481-8.'}",36717667,19,https://pubmed.ncbi.nlm.nih.gov/36717667/
Surviving the storm: The key to cyber resilience and incident response in healthcare.,Allen PC.,"{'name': 'Healthc Manage Forum', 'year': 2024, 'citation': 'Healthc Manage Forum. 2024 Jan;37(1):26-29. doi: 10.1177/08404704231187103. Epub 2023 Jul 17.'}",37459444,19,https://pubmed.ncbi.nlm.nih.gov/37459444/
Internet of things security evaluation mechanism based on meta attribute fluctuation.,"Liu Z, Yuan Y, Zhao B, Wang Y.","{'name': 'PLoS One', 'year': 2023, 'citation': 'PLoS One. 2023 Jul 14;18(7):e0282630. doi: 10.1371/journal.pone.0282630. eCollection 2023.'}",37450503,19,https://pubmed.ncbi.nlm.nih.gov/37450503/
Cyber Attacks on Healthcare Devices Using Unmanned Aerial Vehicles.,"Sethuraman SC, Vijayakumar V, Walczak S.","{'name': 'J Med Syst', 'year': 2019, 'citation': 'J Med Syst. 2019 Dec 14;44(1):29. doi: 10.1007/s10916-019-1489-9.'}",31838588,19,https://pubmed.ncbi.nlm.nih.gov/31838588/
Cybersecurity on a budget: Evaluating security and performance of open-source SIEM solutions for SMEs.,"Manzoor J, Waleed A, Jamali AF, Masood A.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Mar 28;19(3):e0301183. doi: 10.1371/journal.pone.0301183. eCollection 2024.'}",38547149,19,https://pubmed.ncbi.nlm.nih.gov/38547149/
Exploration of Mobile Device Behavior for Mitigating Advanced Persistent Threats (APT): A Systematic Literature Review and Conceptual Framework.,"Jabar T, Mahinderjit Singh M.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Jun 21;22(13):4662. doi: 10.3390/s22134662.'}",35808159,19,https://pubmed.ncbi.nlm.nih.gov/35808159/
Cyberattacks Cripple Dozens of U.S. Hospitals.,[No authors listed],"{'name': 'Am J Nurs', 'year': 2021, 'citation': 'Am J Nurs. 2021 Feb 1;121(2):18. doi: 10.1097/01.NAJ.0000734084.73803.d3.'}",33497116,20,https://pubmed.ncbi.nlm.nih.gov/33497116/
Data Breach Notification Laws-Momentum Across the Asia-Pacific Region.,Prictor M.,"{'name': 'J Bioeth Inq', 'year': 2023, 'citation': 'J Bioeth Inq. 2023 Dec;20(4):567-570. doi: 10.1007/s11673-023-10324-w. Epub 2023 Dec 11.'}",38082137,20,https://pubmed.ncbi.nlm.nih.gov/38082137/
Keeping personal health information safe: the importance of good data hygiene.,"Blumenthal D, McGraw D.","{'name': 'JAMA', 'year': 2015, 'citation': 'JAMA. 2015 Apr 14;313(14):1424. doi: 10.1001/jama.2015.2746.'}",25871667,20,https://pubmed.ncbi.nlm.nih.gov/25871667/
Data security in the brave new world of eHealth.,Mohammadi D.,"{'name': 'Lancet Respir Med', 'year': 2016, 'citation': 'Lancet Respir Med. 2016 Aug;4(8):611. doi: 10.1016/S2213-2600(16)30197-7.'}",27511632,20,https://pubmed.ncbi.nlm.nih.gov/27511632/
Data Security and Privacy in Apps for Dementia: An Analysis of Existing Privacy Policies.,"Rosenfeld L, Torous J, Vahia IV.","{'name': 'Am J Geriatr Psychiatry', 'year': 2017, 'citation': 'Am J Geriatr Psychiatry. 2017 Aug;25(8):873-877. doi: 10.1016/j.jagp.2017.04.009. Epub 2017 Jun 1.'}",28645535,20,https://pubmed.ncbi.nlm.nih.gov/28645535/
The Security of Big Data in Fog-Enabled IoT Applications Including Blockchain: A Survey.,"Tariq N, Asim M, Al-Obeidat F, Zubair Farooqi M, Baker T, Hammoudeh M, Ghafir I.","{'name': 'Sensors (Basel)', 'year': 2019, 'citation': 'Sensors (Basel). 2019 Apr 14;19(8):1788. doi: 10.3390/s19081788.'}",31013993,20,https://pubmed.ncbi.nlm.nih.gov/31013993/
An Efficient Framework for Securing the Smart City Communication Networks.,"Alfouzan FA, Kim K, Alzahrani NM.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Apr 15;22(8):3053. doi: 10.3390/s22083053.'}",35459038,20,https://pubmed.ncbi.nlm.nih.gov/35459038/
A Novel Epidemic Model for Wireless Rechargeable Sensor Network Security.,"Liu G, Peng B, Zhong X.","{'name': 'Sensors (Basel)', 'year': 2020, 'citation': 'Sensors (Basel). 2020 Dec 27;21(1):123. doi: 10.3390/s21010123.'}",33375512,20,https://pubmed.ncbi.nlm.nih.gov/33375512/
Healthcare Challenges in the Era of Cybersecurity.,"Tully J, Selzer J, Phillips JP, O'Connor P, Dameff C.","{'name': 'Health Secur', 'year': 2020, 'citation': 'Health Secur. 2020 May/Jun;18(3):228-231. doi: 10.1089/hs.2019.0123.'}",32559153,20,https://pubmed.ncbi.nlm.nih.gov/32559153/
DNA encoding schemes herald a new age in cybersecurity for safeguarding digital assets.,"Aqeel S, Khan SU, Khan AS, Alharbi M, Shah S, Affendi ME, Ahmad N.","{'name': 'Sci Rep', 'year': 2024, 'citation': 'Sci Rep. 2024 Jun 15;14(1):13839. doi: 10.1038/s41598-024-64419-4.'}",38879689,20,https://pubmed.ncbi.nlm.nih.gov/38879689/
Security analysis and improvement of an anonymous authentication scheme for roaming services.,"Lee Y, Paik J.","{'name': 'ScientificWorldJournal', 'year': 2014, 'citation': 'ScientificWorldJournal. 2014;2014:687879. doi: 10.1155/2014/687879. Epub 2014 Sep 11.'}",25302330,21,https://pubmed.ncbi.nlm.nih.gov/25302330/
"The cyber threat, trophy information and the fortress mentality.",Scully T.,"{'name': 'J Bus Contin Emer Plan', 'year': 2011, 'citation': 'J Bus Contin Emer Plan. 2011 Oct;5(3):195-207.'}",22130338,21,https://pubmed.ncbi.nlm.nih.gov/22130338/
Attacking and defence pathways for Intelligent Medical Diagnosis System (IMDS).,"He Y, Camacho RS, Soygazi H, Luo C.","{'name': 'Int J Med Inform', 'year': 2021, 'citation': 'Int J Med Inform. 2021 Apr;148:104415. doi: 10.1016/j.ijmedinf.2021.104415. Epub 2021 Feb 11.'}",33601252,21,https://pubmed.ncbi.nlm.nih.gov/33601252/
Commentary: Stakeholder Dissonance Impedes Medical Device Cyber-Risk Reduction.,"Samaras EA, Samaras GM.","{'name': 'Biomed Instrum Technol', 'year': 2018, 'citation': 'Biomed Instrum Technol. 2018 Jul/Aug;52(4):296-304. doi: 10.2345/0899-8205-52.4.296.'}",30070914,21,https://pubmed.ncbi.nlm.nih.gov/30070914/
The synergy needed for business resilience.,Kachgal JA.,"{'name': 'J Bus Contin Emer Plan', 'year': 2015, 'citation': 'J Bus Contin Emer Plan. 2015 Autumn;9(1):10-7.'}",26420390,21,https://pubmed.ncbi.nlm.nih.gov/26420390/
Model-based approach for cyber-physical attack detection in water distribution systems.,"Housh M, Ohar Z.","{'name': 'Water Res', 'year': 2018, 'citation': 'Water Res. 2018 Aug 1;139:132-143. doi: 10.1016/j.watres.2018.03.039. Epub 2018 Mar 17.'}",29635150,21,https://pubmed.ncbi.nlm.nih.gov/29635150/
PSPS: A Step toward Tamper Resistance against Physical Computer Intrusion.,"Huang QX, Lu MC, Chiu MY, Tsai YC, Sun HM.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Feb 28;22(5):1882. doi: 10.3390/s22051882.'}",35271029,21,https://pubmed.ncbi.nlm.nih.gov/35271029/
Contextualized Filtering for Shared Cyber Threat Information.,"Dimitriadis A, Prassas C, Flores JL, Kulvatunyou B, Ivezic N, Gritzalis DA, Mavridis IK.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Jul 18;21(14):4890. doi: 10.3390/s21144890.'}",34300629,21,https://pubmed.ncbi.nlm.nih.gov/34300629/
Warding Off Cyber Threats to Health Care.,Laws J.,"{'name': 'Occup Health Saf', 'year': 2016, 'citation': 'Occup Health Saf. 2016 Dec;85(12):4.'}",30289224,21,https://pubmed.ncbi.nlm.nih.gov/30289224/
Denial-of-Service Attack on IEC 61850-Based Substation Automation System: A Crucial Cyber Threat towards Smart Substation Pathways.,"Ashraf S, Shawon MH, Khalid HM, Muyeen SM.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Sep 26;21(19):6415. doi: 10.3390/s21196415.'}",34640735,21,https://pubmed.ncbi.nlm.nih.gov/34640735/
Using Advanced Analytic Techniques to Optimize Cyber-Physical Defensive Plans in Sports Infrastructures and Facilities.,Wang R.,"{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 Jun 11;2022:2061769. doi: 10.1155/2022/2061769. eCollection 2022.'}",35726288,22,https://pubmed.ncbi.nlm.nih.gov/35726288/
Optimizing neural networks using spider monkey optimization algorithm for intrusion detection system.,"Kumari D, Sinha A, Dutta S, Pranav P.","{'name': 'Sci Rep', 'year': 2024, 'citation': 'Sci Rep. 2024 Jul 26;14(1):17196. doi: 10.1038/s41598-024-68342-6.'}",39060461,22,https://pubmed.ncbi.nlm.nih.gov/39060461/
Increase in health-care cyberattacks affecting patients with cancer.,Gourd E.,"{'name': 'Lancet Oncol', 'year': 2021, 'citation': 'Lancet Oncol. 2021 Sep;22(9):1215. doi: 10.1016/S1470-2045(21)00451-4. Epub 2021 Jul 29.'}",34332657,22,https://pubmed.ncbi.nlm.nih.gov/34332657/
Towards a contextual theory of Mobile Health Data Protection (MHDP): A realist perspective.,"Pool J, Akhlaghpour S, Fatehi F.","{'name': 'Int J Med Inform', 'year': 2020, 'citation': 'Int J Med Inform. 2020 Sep;141:104229. doi: 10.1016/j.ijmedinf.2020.104229. Epub 2020 Jul 11.'}",32693246,22,https://pubmed.ncbi.nlm.nih.gov/32693246/
Android Spyware Detection Using Machine Learning: A Novel Dataset.,"Qabalin MK, Naser M, Alkasassbeh M.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Aug 2;22(15):5765. doi: 10.3390/s22155765.'}",35957337,22,https://pubmed.ncbi.nlm.nih.gov/35957337/
BRISK: Dynamic Encryption Based Cipher for Long Term Security.,Dwivedi AD.,"{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Aug 26;21(17):5744. doi: 10.3390/s21175744.'}",34502635,22,https://pubmed.ncbi.nlm.nih.gov/34502635/
Identifying and Mitigating Phishing Attack Threats in IoT Use Cases Using a Threat Modelling Approach.,"Abbas SG, Vaccari I, Hussain F, Zahid S, Fayyaz UU, Shah GA, Bakhshi T, Cambiaso E.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Jul 14;21(14):4816. doi: 10.3390/s21144816.'}",34300556,22,https://pubmed.ncbi.nlm.nih.gov/34300556/
Examining the Suitability of NetFlow Features in Detecting IoT Network Intrusions.,"Awad M, Fraihat S, Salameh K, Al Redhaei A.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Aug 17;22(16):6164. doi: 10.3390/s22166164.'}",36015924,22,https://pubmed.ncbi.nlm.nih.gov/36015924/
"Biomedical Data Science, Artificial Intelligence, and Ethics: Navigating Challenges in the Face of Explosive Growth.","Federico CA, Trotsyuk AA.","{'name': 'Annu Rev Biomed Data Sci', 'year': 2024, 'citation': 'Annu Rev Biomed Data Sci. 2024 Aug;7(1):1-14. doi: 10.1146/annurev-biodatasci-102623-104553. Epub 2024 Jul 24.'}",38598860,22,https://pubmed.ncbi.nlm.nih.gov/38598860/
Security. Safety first.,Whitfield L.,"{'name': 'Health Serv J', 'year': 2008, 'citation': 'Health Serv J. 2008 Apr 17;Suppl:5, 7.'}",18655295,22,https://pubmed.ncbi.nlm.nih.gov/18655295/
Evaluating a Smart Healthcare System Design Through Participatory Approach.,"Webber T, Bowles J, Constantinides A, Belk M, Morley E.","{'name': 'Stud Health Technol Inform', 'year': 2022, 'citation': 'Stud Health Technol Inform. 2022 Jun 29;295:312-315. doi: 10.3233/SHTI220725.'}",35773871,23,https://pubmed.ncbi.nlm.nih.gov/35773871/
A novel cyber threat intelligence platform for evaluating the risk associated with smart agriculture.,"Thilakarathne NN, Bakar MSA, Abas PE, Yassin H.","{'name': 'Sci Rep', 'year': 2025, 'citation': 'Sci Rep. 2025 Jan 31;15(1):3904. doi: 10.1038/s41598-025-85320-8.'}",39890800,23,https://pubmed.ncbi.nlm.nih.gov/39890800/
Image steganography techniques for resisting statistical steganalysis attacks: A systematic literature review.,"Apau R, Asante M, Twum F, Ben Hayfron-Acquah J, Peasah KO.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Sep 16;19(9):e0308807. doi: 10.1371/journal.pone.0308807. eCollection 2024.'}",39283894,23,https://pubmed.ncbi.nlm.nih.gov/39283894/
Where to Begin with Cyber Defense.,"Lewis S, McDonald KB.","{'name': 'J AHIMA', 'year': 2015, 'citation': 'J AHIMA. 2015 Apr;86(4):40-1.'}",26930788,23,https://pubmed.ncbi.nlm.nih.gov/26930788/
Data-Driven False Data-Injection Attack Design and Detection in Cyber-Physical Systems.,"Zhao Z, Huang Y, Zhen Z, Li Y.","{'name': 'IEEE Trans Cybern', 'year': 2021, 'citation': 'IEEE Trans Cybern. 2021 Dec;51(12):6179-6187. doi: 10.1109/TCYB.2020.2969320. Epub 2021 Dec 22.'}",32086230,23,https://pubmed.ncbi.nlm.nih.gov/32086230/
Cybersecurity Interventions in Health Care Organizations in Low- and Middle-Income Countries: Scoping Review.,"Hasegawa K, O'Brien N, Prendergast M, Ajah CA, Neves AL, Ghafur S.","{'name': 'J Med Internet Res', 'year': 2024, 'citation': 'J Med Internet Res. 2024 Nov 20;26:e47311. doi: 10.2196/47311.'}",39566062,23,https://pubmed.ncbi.nlm.nih.gov/39566062/
Prescribed performance adaptive neural event-triggered control for switched nonlinear cyber-physical systems under deception attacks.,"Zhang L, Zhao Z, Ma Z, Zhao N.","{'name': 'Neural Netw', 'year': 2024, 'citation': 'Neural Netw. 2024 Nov;179:106586. doi: 10.1016/j.neunet.2024.106586. Epub 2024 Jul 27.'}",39096747,23,https://pubmed.ncbi.nlm.nih.gov/39096747/
A Framework for Malicious Traffic Detection in IoT Healthcare Environment.,"Hussain F, Abbas SG, Shah GA, Pires IM, Fayyaz UU, Shahzad F, Garcia NM, Zdravevski E.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Apr 26;21(9):3025. doi: 10.3390/s21093025.'}",33925813,23,https://pubmed.ncbi.nlm.nih.gov/33925813/
HIPAA security requirements.,Wilber K.,"{'name': 'Healthplan', 'year': 2003, 'citation': 'Healthplan. 2003 Jan-Feb;44(1):28-31.'}",12611250,23,https://pubmed.ncbi.nlm.nih.gov/12611250/
A blockchain-based lightweight identity authentication scheme for the IEDs of security and stability control system.,"Li Z, Li J, Zhao S, Chen X, Feng K, Wang W.","{'name': 'PLoS One', 'year': 2022, 'citation': 'PLoS One. 2022 Mar 24;17(3):e0265937. doi: 10.1371/journal.pone.0265937. eCollection 2022.'}",35324985,23,https://pubmed.ncbi.nlm.nih.gov/35324985/
"A Comparative Analysis on Blockchain versus Centralized Authentication Architectures for IoT-Enabled Smart Devices in Smart Cities: A Comprehensive Review, Recent Advances, and Future Research Directions.","Khalil U, Malik OA, Uddin M, Chen CL.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Jul 10;22(14):5168. doi: 10.3390/s22145168.'}",35890848,24,https://pubmed.ncbi.nlm.nih.gov/35890848/
Review of a medical illustration department's data processing system to confirm general data protection regulation (GDPR) compliance.,Edwards S.,"{'name': 'J Vis Commun Med', 'year': 2019, 'citation': 'J Vis Commun Med. 2019 Jul;42(3):140-143. doi: 10.1080/17453054.2019.1594724. Epub 2019 May 15.'}",31088229,24,https://pubmed.ncbi.nlm.nih.gov/31088229/
Efficient NTRU Lattice-Based Certificateless Signature Scheme for Medical Cyber-Physical Systems.,"Xu Z, He D, Vijayakumar P, Choo KR, Li L.","{'name': 'J Med Syst', 'year': 2020, 'citation': 'J Med Syst. 2020 Mar 18;44(5):92. doi: 10.1007/s10916-020-1527-7.'}",32189085,24,https://pubmed.ncbi.nlm.nih.gov/32189085/
The relationship between cybersecurity ratings and the risk of hospital data breaches.,"Choi SJ, Johnson ME.","{'name': 'J Am Med Inform Assoc', 'year': 2021, 'citation': 'J Am Med Inform Assoc. 2021 Sep 18;28(10):2085-2092. doi: 10.1093/jamia/ocab142.'}",34338786,24,https://pubmed.ncbi.nlm.nih.gov/34338786/
Brute forcing on secured shell servers emphasising the role of cyber forensics - a quali-quantitative study.,"Raj A, Chauhan M, Chhoker VK, Rani M, Singh BK, D'Souza R, Bodwal J.","{'name': 'Med Leg J', 'year': 2024, 'citation': 'Med Leg J. 2024 Sep;92(3):152-157. doi: 10.1177/00258172241236269. Epub 2024 Jun 13.'}",38872233,24,https://pubmed.ncbi.nlm.nih.gov/38872233/
Feature Extraction Approach for Speaker Verification to Support Healthcare System Using Blockchain Security for Data Privacy.,"Upadhyay S, Kumar M, Kumar A, Karnati R, Mahommad GB, Althubiti SA, Alenezi F, Polat K.","{'name': 'Comput Math Methods Med', 'year': 2022, 'citation': 'Comput Math Methods Med. 2022 Jul 25;2022:8717263. doi: 10.1155/2022/8717263. eCollection 2022.'}",35924113,24,https://pubmed.ncbi.nlm.nih.gov/35924113/
GAN model using field fuzz mutation for in-vehicle CAN bus intrusion detection.,"Li Z, Jiang W, Liu X, Tan K, Jin X, Yang M.","{'name': 'Math Biosci Eng', 'year': 2022, 'citation': 'Math Biosci Eng. 2022 May 11;19(7):6996-7018. doi: 10.3934/mbe.2022330.'}",35730293,24,https://pubmed.ncbi.nlm.nih.gov/35730293/
Integration of Blockchain Technology and Federated Learning in Vehicular (IoT) Networks: A Comprehensive Survey.,"Javed AR, Hassan MA, Shahzad F, Ahmed W, Singh S, Baker T, Gadekallu TR.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Jun 10;22(12):4394. doi: 10.3390/s22124394.'}",35746176,24,https://pubmed.ncbi.nlm.nih.gov/35746176/
Health IT for Patient Safety and Improving the Safety of Health IT.,"Magrabi F, Ong MS, Coiera E.","{'name': 'Stud Health Technol Inform', 'year': 2016, 'citation': 'Stud Health Technol Inform. 2016;222:25-36.'}",27198089,24,https://pubmed.ncbi.nlm.nih.gov/27198089/
Cyber risk and liability.,Keso LR.,"{'name': 'J Okla Dent Assoc', 'year': 2014, 'citation': 'J Okla Dent Assoc. 2014 Jun;105(4):34, 36.'}",25004617,24,https://pubmed.ncbi.nlm.nih.gov/25004617/
Infotech. Cyber security. Health care learns to share scares and solutions.,Colias M.,"{'name': 'Hosp Health Netw', 'year': 2004, 'citation': 'Hosp Health Netw. 2004 May;78(5):60-4, 2.'}",15192882,25,https://pubmed.ncbi.nlm.nih.gov/15192882/
Susceptibility and resilience to cyber threat: Findings from a scenario decision program to measure secure and insecure computing behavior.,"Weems CF, Ahmed I, Richard GG 3rd, Russell JD, Neill EL.","{'name': 'PLoS One', 'year': 2018, 'citation': 'PLoS One. 2018 Dec 12;13(12):e0207408. doi: 10.1371/journal.pone.0207408. eCollection 2018.'}",30540758,25,https://pubmed.ncbi.nlm.nih.gov/30540758/
Enhancing the security of patients' portals and websites by detecting malicious web crawlers using machine learning techniques.,"Hosseini N, Fakhar F, Kiani B, Eslami S.","{'name': 'Int J Med Inform', 'year': 2019, 'citation': 'Int J Med Inform. 2019 Dec;132:103976. doi: 10.1016/j.ijmedinf.2019.103976. Epub 2019 Sep 25.'}",31606554,25,https://pubmed.ncbi.nlm.nih.gov/31606554/
A conceptual system dynamics model for cybersecurity assessment of connected and autonomous vehicles.,"Khalid Khan S, Shiwakoti N, Stasinopoulos P.","{'name': 'Accid Anal Prev', 'year': 2022, 'citation': 'Accid Anal Prev. 2022 Feb;165:106515. doi: 10.1016/j.aap.2021.106515. Epub 2021 Dec 8.'}",34890922,25,https://pubmed.ncbi.nlm.nih.gov/34890922/
An intelligent attention based deep convoluted learning (IADCL) model for smart healthcare security.,"Maruthupandi J, Sivakumar S, Dhevi BL, Prasanna S, Priya RK, Selvarajan S.","{'name': 'Sci Rep', 'year': 2025, 'citation': 'Sci Rep. 2025 Jan 8;15(1):1363. doi: 10.1038/s41598-024-84691-8.'}",39779774,25,https://pubmed.ncbi.nlm.nih.gov/39779774/
The HIPAA security rule--more questions than answers.,Lang RD.,"{'name': 'J Healthc Inf Manag', 'year': 2009, 'citation': 'J Healthc Inf Manag. 2009 Spring;23(2):2-3.'}",19382728,25,https://pubmed.ncbi.nlm.nih.gov/19382728/
Vigenere and genetic cross-over acting at the restricted ASCII code level for color image encryption.,JarJar A.,"{'name': 'Med Biol Eng Comput', 'year': 2022, 'citation': 'Med Biol Eng Comput. 2022 Jul;60(7):2077-2093. doi: 10.1007/s11517-022-02566-4. Epub 2022 May 17.'}",35578092,25,https://pubmed.ncbi.nlm.nih.gov/35578092/
Can you keep a secret? Measuring the performance of those entrusted with personal health information.,Eisenberg JM.,"{'name': 'J Gen Intern Med', 'year': 2001, 'citation': 'J Gen Intern Med. 2001 Feb;16(2):132-4. doi: 10.1111/j.1525-1497.2001.01218.x.'}",11251765,25,https://pubmed.ncbi.nlm.nih.gov/11251765/
A Convolutional Neural Network for Improved Anomaly-Based Network Intrusion Detection.,"Al-Turaiki I, Altwaijry N.","{'name': 'Big Data', 'year': 2021, 'citation': 'Big Data. 2021 Jun;9(3):233-252. doi: 10.1089/big.2020.0263.'}",34138657,25,https://pubmed.ncbi.nlm.nih.gov/34138657/
